,AF3 Mean,AF3 Peak_to_Peak_Time,AF3 Peak_to_Peak_Slope,AF3 Mobility,AF3 LAR,AF3 Beta_Power,AF3 Gamma_Power,AF4 Mean,AF4 Peak_to_Peak_Time,AF4 Peak_to_Peak_Slope,AF4 Mobility,AF4 LAR,AF4 Beta_Power,AF4 Gamma_Power,F7 Mean,F7 Peak_to_Peak_Time,F7 Peak_to_Peak_Slope,F7 Mobility,F7 LAR,F7 Beta_Power,F7 Gamma_Power,F3 Mean,F3 Peak_to_Peak_Time,F3 Peak_to_Peak_Slope,F3 Mobility,F3 LAR,F3 Beta_Power,F3 Gamma_Power,F4 Mean,F4 Peak_to_Peak_Time,F4 Peak_to_Peak_Slope,F4 Mobility,F4 LAR,F4 Beta_Power,F4 Gamma_Power,F8 Mean,F8 Peak_to_Peak_Time,F8 Peak_to_Peak_Slope,F8 Mobility,F8 LAR,F8 Beta_Power,F8 Gamma_Power,FC5 Mean,FC5 Peak_to_Peak_Time,FC5 Peak_to_Peak_Slope,FC5 Mobility,FC5 LAR,FC5 Beta_Power,FC5 Gamma_Power,FC6 Mean,FC6 Peak_to_Peak_Time,FC6 Peak_to_Peak_Slope,FC6 Mobility,FC6 LAR,FC6 Beta_Power,FC6 Gamma_Power,label
0,7.36354985723821e-14,-3.4182284386325804e-15,1.59896263448263e-15,9.15495269726498e-14,1.23371261038459e-13,7.26893466119963e-13,-1.9887357820709499e-13,-2.58907120706914e-13,8666.0,0.0316392684052619,207.0,2.69616763285024,4950.0,0.160244888888889,8729.0,0.0597990376904571,21592.0,0.024812981659874,7418.0,0.0767292531679698,4268.0,0.178775023430178,30922.0,0.02292739473514,0.347715786686945,0.226082118391558,0.168910984132393,0.206369173851077,0.207164369052872,0.157042507552473,0.124376043440827,0.180879021123893,78.9541585119144,10.3713583365171,5.91306205366642,132.663244812501,114.812828296297,14.8159049368343,72.6642903483905,105.443775708584,669957.308336637,383640.397306101,588969.224234677,264566.546322582,729258.700692374,304856.987519433,1075714.76220304,208223.068928021,1050226.42635498,190691.671050896,1404768.63364562,161447.316154348,1390683.87329519,162244.654355296,1399675.61548482,164926.490635473,2
0,1.71695299988962e-13,-4.34454196856265e-14,-5.0970649036016795e-16,4.6316419508879604e-14,-2.80603082104169e-13,1.45231576773422e-12,-8.3324379963485e-14,9.36195594539084e-15,329.0,2.02952249240122,25921.0,0.0163177115080437,51.0,15.0,215.0,3.85838511627907,5297.0,0.535356012837455,31293.0,0.0234103090147956,236.0,4.3137470338983,20905.0,0.0246621812963406,0.258429278292215,0.294401342547003,0.206305859918644,0.18908675060021,0.0892110347947617,0.13743764439784,0.149242275081468,0.224452914243836,10.8005398976413,201.641897130764,63.1556746840068,7.99516877672878,13.2042645450952,3.7380709730357,5.81014179052157,89.3055929516114,579375.322448469,254348.501655375,412693.289784006,331097.208477397,588307.243928427,220857.50717556,913810.502496467,172625.704516821,1016926.91378393,153932.376569739,1292047.46972228,144009.218377198,1232974.46573591,149884.269860187,1073914.85218717,244525.580215612,3
0,-1.77932145878296e-13,3.8293371866155e-14,-4.18702334471956e-14,1.12616156886909e-13,3.1829312792051e-13,1.3839021601447099e-12,2.39666815214382e-13,-2.72340784476173e-13,11031.0,0.0482433868189647,1722.0,0.24155081300813,261.0,2.2094245210728,833.0,0.93526362545018,9556.0,0.0652154562578485,35692.0,0.0215300739661549,14482.0,0.0775231735948073,33518.0,0.018613810489886,0.223035741774322,0.335947300573139,0.236396896802923,0.184011451662258,0.163973515144663,0.130538660042053,0.116315858662255,0.151742159057536,70.4219660544141,5.80249332187946,11.0623118159371,6.44003315252258,3.0206525361586,2.3181228898081,3.47714253892085,144.78159181623,501089.822106643,527813.574701026,511788.050759094,465676.059873103,455060.860568154,492720.49121475,766331.668718996,443749.436320202,970709.538290873,295386.723108043,1210193.9147798,197043.448405532,1190238.37514949,235664.996595408,1342305.69723421,149544.521877003,4
0,-1.50951434651105e-12,-3.16419250706678e-14,1.85897535760595e-12,-2.98577443109418e-12,6.07008419152597e-13,-2.30720203187521e-13,1.45371188798989e-12,1.2335127400552799e-12,5726.0,0.11008347886832,4164.0,0.10859853506244,2560.0,0.18047078125,20663.0,0.0487926970914195,260.0,2.01798538461538,2073.0,0.55503145200193,4501.0,0.149102732726061,16765.0,0.0400336355502535,0.0990065975886262,0.260126874804974,0.252095224924366,0.0995626959359458,0.156384675380393,0.109533743317849,0.168437937550046,0.0929488727945205,31.3249587497205,13.2154334134677,19.6060453449133,140.86693086034,11.2453139848777,6.37012449022173,3.25338821895748,84.8484567811272,1284297.51343181,143552.83095436,1078014.80496556,264713.753745636,1015123.80189372,304303.303838517,1491509.54200669,184167.835989168,1203029.0704651,197139.239211155,1350104.47972834,206012.38434446,1252118.41833411,231184.568662727,1351839.80824626,130377.216357506,1
0,4.92434424653299e-13,-4.613304405433019e-13,7.77488150893411e-14,1.63544157012508e-12,8.51224699149013e-13,8.01566209970104e-13,-8.89064833465431e-13,-1.16760679923686e-13,2986.0,0.163541493636973,4379.0,0.0752457638730304,23872.0,0.014653129189008,15738.0,0.0788908374634642,25989.0,0.0211169725653161,15736.0,0.0750141649720386,15686.0,0.0466810085426495,4985.0,0.0974532196589769,0.171903150845151,0.30178817231682,0.28491408281864,0.057595995113934,0.130837610650575,0.0752355934041136,0.12558702137237,0.150472594677306,26.9984015825882,18.9289561783317,230.25883453452,51.3529917727666,12.1207699117299,50.3708154213349,87.0478987328243,30.3149323559035,1639514.00584891,77302.2342269665,1219268.1341458,221322.832788418,1163896.10138473,270027.725156441,1494604.7999177,194874.566333952,1145144.7315655,215167.093356892,1476415.26213391,215706.130511766,1381823.79305652,222989.870934438,1626993.91090315,80750.9493145224,2
0,9.69096182575744e-14,-2.6041097775718902e-14,1.73263056103626e-14,1.81778720952049e-13,-1.2897089951360599e-12,-1.4337880111108699e-12,-5.10152297786139e-14,2.34560091149884e-13,1356.0,0.464245427728614,16991.0,0.0334201930433759,4255.0,0.106815699177438,28347.0,0.0464536952763961,14745.0,0.0410733875890132,1054.0,1.13549440227704,3473.0,0.260932997408581,4498.0,0.159720008892841,0.14644421317486,0.246421059044638,0.31870846974978,0.0993850794268771,0.128865809991738,0.11052959603853,0.136825366304998,0.139556866582835,12.4327448849496,117.251016367757,8.2186315845953,174.053766448109,3.58108989829384,15.8067719661957,8.21705743955773,12.8999839949362,1695785.13502809,64157.7833393711,1280109.63253519,220263.103218257,1230120.3644762,210405.698491584,1560263.18927237,199140.866027779,1222901.61682609,237944.594744681,1454423.47366957,223915.734225038,1467022.06915582,229272.49173788,1692650.7491417,65894.5743390053,3
0,-1.89572029167923e-12,6.4615476922711e-13,-4.72095203855749e-13,-1.32315644028191e-14,-2.11889297514506e-13,9.18666446549905e-13,-1.6421167933166199e-13,1.5236107773202598e-12,20374.0,0.0397033326789045,3753.0,0.183031281641354,13807.0,0.0294970087636706,5523.0,0.222618395799384,10267.0,0.0393516898801987,358.0,3.38841508379888,3098.0,0.307593253712072,22655.0,0.0361615934672258,0.0707255534797606,0.182380726113997,0.276685227225652,0.0848802594003194,0.190718799468599,0.0807420216758358,0.129759582696027,0.0687284294299616,81.2246521856771,10.9612656250045,1.75320702335501,0.833497201149555,120.555187760554,10.1856074741222,7.20490790197603,83.8221208914363,1290631.32169143,142150.021355506,1270031.34250736,235512.520635924,1119457.14039769,292590.12662927,1419718.58289182,221032.19911117,1253510.21574904,213608.48321553,1448942.1808227,203026.685527789,1414393.20728216,245058.884338575,1386258.54163841,120150.704038667,4
0,-4.08419043179559e-14,-2.93109466427408e-13,-5.14253726105072e-14,4.1521240533898e-13,-4.95140475728943e-13,1.87057823887922e-12,-1.66690442921298e-12,1.91155388542497e-12,354.0,1.3114197740113,24381.0,0.0274655305360732,18853.0,0.0457446348061317,4718.0,0.102266574819839,19068.0,0.0207924743024963,4462.0,0.250784984311968,2742.0,0.20786768781911,22716.0,0.0213342445853143,0.170178250989639,0.224819367296886,0.150810749408848,0.325705376681318,0.24677594090002,0.0985506118796206,0.162697750969026,0.174862369745433,129.852615457031,140.468616287188,55.3922309470247,21.5955963867926,148.275935158873,7.40593639336066,16.4537567966173,8.0506777179895,1138942.36831283,244970.349826985,1094996.32654493,199093.349144459,1139519.88837978,220487.877657716,1090175.78789008,362220.118042284,1125342.1224435,232743.331978328,1567833.92888099,200207.050632013,1290389.95720875,218840.365636115,1367060.48835565,252437.430178443,1
0,-1.20329071163633e-12,-1.15608267727551e-13,-5.24863942843182e-15,-1.08092697538057e-12,-2.08533853621698e-13,1.30612659660981e-12,-3.39067010958381e-13,1.35537048488257e-12,2335.0,0.222169293361884,173.0,2.66193063583815,13461.0,0.0568656711982765,16081.0,0.0349963621665319,32932.0,0.0102033371796429,224.0,4.68340178571429,124.0,4.22093064516129,16800.0,0.0286424761904762,0.269698373744625,0.447876037903866,0.192360583114933,0.341418563330216,0.311326768792063,0.15138606351413,0.246116251249633,0.276919947665943,0.0051579257677921,12.4400671998656,5.72376117609433,87.2190586565207,4.95837468786667,3.79197010088323,7.12251101609886,0.0053967659725131,1070388.38604899,141975.002677265,953929.427849611,184527.080202073,1133650.96162816,205732.156439958,1270227.14319977,245287.798661562,1158166.91171504,177211.967519243,1733164.20333506,124976.96583604,1116612.16251087,251708.845995489,1405670.91606092,158188.977318306,2
0,-5.31669936213006e-14,-7.42239643746638e-14,8.06918871131263e-14,6.28855955074682e-14,4.41544020953957e-13,6.72063610799791e-13,-6.93979503860525e-13,4.47293450724229e-16,34833.0,0.0134589986507048,4906.0,0.0775616591928251,29232.0,0.0124783456486043,26301.0,0.0130081707919851,27303.0,0.0114408380031498,71.0,9.68288028169014,5088.0,0.0568982900943396,26891.0,0.010034175002789,0.471938153532162,0.334429831231862,0.271625619980294,0.282482577946552,0.4717700085608,0.326460605413933,0.399154780719047,0.544593282484514,0.0057509567592961,199.671803094957,24.8109290739099,22.2450354802387,200.678199746276,22.8268681185048,120.786967737717,0.0061620677970782,600080.170479454,101820.507294098,1327142.90984036,188133.765517738,1685538.64537518,132269.116872999,1516103.91440137,176854.495922839,1153713.65838568,226792.52159434,1675936.05747699,132658.048861228,1216086.97920038,203853.997925485,1272939.10796771,119853.769167668,3
0,-1.48602475323664e-18,-2.37055126710569e-13,-3.69299441550604e-14,1.01776349324424e-12,-1.69017483383629e-13,-5.30626746836234e-13,-1.83434895539531e-13,-1.05448316489672e-14,17509.0,0.0265367925067108,4139.0,0.197685672867842,11495.0,0.0565027403218791,27925.0,0.0407501378692927,1392.0,0.782569540229885,1342.0,1.3574523099851,25374.0,0.019784941278474,4733.0,0.0522956898373125,0.378699630061365,0.20661541107234,0.154299921337166,0.0850729485400697,0.216757809017001,0.105161189809263,0.21177206423403,0.444299756252915,144.861539161149,20.7192141575806,37.6978095005644,0.330562122734823,5.26283507897673,3.13729932810904,10.8563242292246,72.5966403034267,566068.130402868,90920.5197039646,1406689.50610642,124006.74324458,1064549.46696624,101815.897800434,1288369.77429034,155861.155294059,1285745.65773286,121898.249931592,1282970.8730066,169570.211275811,1177403.85282026,187491.103007878,1136373.94314279,106189.918218462,4
0,-7.50442500384504e-15,5.834133181207061e-15,-1.60817598795269e-14,-7.55643587020832e-15,-1.46978993280753e-14,3.3205223111072804e-15,5.82640585249023e-14,3.55011313548234e-15,22022.0,0.0122470257015712,9171.0,0.0222761967070112,15959.0,0.0164106397643963,6627.0,0.0340601478798853,1297.0,0.307261835003855,160.0,2.46843875,14739.0,0.0186187326141529,26711.0,0.0070199880199168,0.66500735235178,0.615167344905728,0.519984607540116,0.618041370170617,0.302016046284362,0.35524109935842,0.491985958114201,0.697971455309571,43.7270356721666,50.7555592717755,39.5834214860031,245.691084934475,6.35758534627727,0.79148437278016,56.1986317395113,336.741075589193,457069.405094439,88216.1297718949,1107143.19256923,163281.095475845,704065.814349725,120956.374199665,749357.945471685,143046.805548613,1368408.27968269,202108.450447215,1230585.27771828,224178.472083213,1302287.53826352,219279.362516464,836979.458045886,164344.336116289,1
0,7.01485414889123e-14,2.3406004382042e-14,8.60051686183239e-14,7.019237921913281e-14,9.75983907306995e-14,9.93704752489342e-14,-2.99595964475286e-13,2.43695056814218e-14,711.0,0.585822362869198,11482.0,0.0295540411078209,476.0,1.28605672268908,13704.0,0.0378405575014594,24887.0,0.0188474143126934,6609.0,0.0631768648812226,5462.0,0.0780473636030758,8036.0,0.0457117595818815,0.490762062450642,0.394406085843406,0.32204745916898,0.393059514464904,0.260501152325288,0.26655594058039,0.287040565155539,0.472994849193441,59.9616299889963,61.8410084362321,34.7567355189874,168.536192024649,122.041708520747,52.9653694806241,0.0041071618095812,57.9627695591777,404203.906963581,58332.7681140332,1235686.96483709,114383.687868892,832716.409136187,94141.7761485747,450753.458505435,66755.8164039795,1473275.30294534,132547.51000486,1282887.86253493,161284.385912289,1398949.60142147,154974.278765256,890527.635080306,98869.9745540339,2
0,1.034867638154e-14,-1.11933700018985e-13,-1.21527104319693e-14,2.1119383792999102e-14,-5.95833513008257e-13,-3.62125657054354e-13,2.31188300984791e-14,-1.0896276503107701e-14,7314.0,0.0379057834290402,31264.0,0.0063074590583418,476.0,0.634145798319328,2315.0,0.0956945140388769,32719.0,0.0174609279012195,30617.0,0.0199343828591959,37.0,11.2353675675676,16805.0,0.0160972627194287,0.691234523464656,0.590317757288531,0.566873137899493,0.795835961163605,0.203814538244592,0.229698348285235,0.38938564947465,0.415120716847306,315.607573140636,377.965794580401,222.837236506807,20.6579503712606,11.2423242287257,17.8561186458416,227.601264243804,358.265466157769,296719.952736503,53019.9988108321,763200.867003622,94045.3654890422,635141.551579496,125621.867007692,310376.085525688,49361.298567721,942379.369047145,196639.657892902,1660754.35538913,158939.896370025,1120882.07215932,159528.714576484,615341.063303171,132176.860506884,3
0,-2.9716780002849703e-15,2.7045650508906904e-15,1.80208735800254e-13,3.7792581524314304e-14,-1.54814950407045e-12,-2.46471471161928e-12,9.173825211631081e-14,-3.24293695874079e-13,13638.0,0.0288533142689544,4484.0,0.0878200936663693,15281.0,0.0323020090308226,7231.0,0.0476492324713041,11764.0,0.0638170605236314,124.0,6.18082096774194,28683.0,0.0190562842101593,12674.0,0.0288773552154016,0.332927069783133,0.274467297010403,0.269429201042646,0.350860213362103,0.104219862217479,0.11168542200553,0.141403024227601,0.35985214940889,125.600524771381,218.246027231524,74.2136665563609,174.345914453158,0.229118888420611,16.2658060548971,122.620150030602,96.6934590068899,507567.470657624,90692.6892863996,1056691.56135937,110668.990111524,962129.646901674,103451.784882824,405652.479998974,66186.6731589294,1472205.24699883,121914.168580005,1556286.20610525,103928.865020897,1529462.21772538,112377.30584695,834732.373520421,114962.192056023,4
0,-7.32610203345664e-15,1.22597042142023e-16,-4.96332267581038e-16,-2.1906976912214602e-14,-1.1531180578928e-14,1.2351837748903e-14,9.33223545032611e-16,-1.6034207087423402e-15,6477.0,0.105301806391848,23947.0,0.0397272393201654,132.0,14.8601659090909,6584.0,0.435458110571081,17648.0,0.119233097234814,6515.0,0.259272003069839,270.0,4.35225851851852,26853.0,0.0247205302945667,0.335508176070045,0.181202677993043,0.0647771386030272,0.0783683473996536,0.057851847622711,0.128845950991296,0.16590542907381,0.181324156345995,13.4885371708732,98.2318046886066,6.2900433582672,3.66717807118561,24.5692551032101,5.75274819313721,14.7028069748854,8.72769697809762,173238.666543826,49072.0878247626,177002.326236178,90577.2738853126,264023.137184461,110924.675923642,448139.355231473,127251.212973045,273812.641606768,125786.663891629,467693.940067676,145313.771732746,260670.804108997,128195.876641334,177898.379778854,112868.79491957,1
0,1.19082593600618e-14,6.768842750992901e-15,-6.03326049814077e-16,5.89060212183005e-15,1.14201002286236e-14,-2.81230184550034e-15,4.0687357743619305e-15,1.79808995141634e-16,168.0,1.42601369047619,34800.0,0.0336517413793103,179.0,2.75353407821229,7039.0,0.0694193635459582,13262.0,0.121398944352285,108.0,13.9387759259259,16539.0,0.0222721143962755,24744.0,0.0132100670869706,0.787968272028996,0.159830023175661,0.241995759571683,0.335230577480931,0.0817267736575114,0.163029344404952,0.347594937987773,0.451300222463821,0.761609433131517,7.42775495850839,7.65876771564997,12.0792153047086,22.4471369747555,0.974577564962648,138.910676617757,6.96595730402871,160637.6721675,45116.8558681315,196002.789225809,98134.5125205554,242398.81685754,94829.3851333153,482004.002850568,141574.155485174,233109.154209986,113549.270299854,498570.328412071,168505.150570964,274647.732915516,120792.005349752,139885.377937015,97390.0256307605,2
0,-2.67484455582595e-16,-8.262297627995729e-16,1.75856169298024e-14,2.8641641093883e-14,6.88029460748565e-16,2.2435258711990202e-14,-8.32173861812519e-16,-4.9573785767974404e-15,16081.0,0.0226976804925067,1727.0,0.99668812970469,133.0,14.7741195488722,283.0,15.0,151.0,11.2160966887417,130.0,13.9177853846154,13889.0,0.0311148390812874,38076.0,0.0230367212942536,0.513715314663638,0.122768206788408,0.0926798695012721,0.0430591261938282,0.0728924037349461,0.0989021896450385,0.327022667768512,0.169553394499283,0.720818043153316,20.1570217787707,14.0213409504026,6.1920756574321,13.128420457296,13.7207088531585,1.21352522549062,0.195749950924644,162790.681374951,49154.6943560611,197210.709530611,103785.037252072,302899.875902544,136184.541409158,519798.328181868,161802.586922301,314003.388036288,148675.686878305,546902.482228275,186384.239712417,398396.681153897,222168.190384271,160676.680695843,117215.690369448,3
0,1.7386489612868701e-15,1.5555521363787e-14,-4.407549418099881e-15,-1.7039502832988e-14,8.980047583809032e-15,-2.36677304917058e-15,-1.29581358482235e-15,2.2661877486858803e-15,7621.0,0.0762533525784018,6717.0,0.207619651630192,402.0,6.20827412935323,368.0,9.53804347826087,397.0,4.50713173803526,126.0,14.8904666666667,4621.0,0.144744817139147,294.0,1.73705272108844,0.496635118201635,0.116380993496445,0.0624739034401501,0.0436446082803075,0.0631685675939815,0.105200881359994,0.263025930230119,0.25699615806718,2.77530829712382,10.0421943857466,9.25479415862484,7.36304661491033,13.3644120413847,12.2314405494706,57.5747776957194,24.1294764315211,167784.973908585,69826.5525883906,173215.120397359,115227.538578709,253125.15373111,108003.993226653,450031.058089247,158084.594025464,250281.854664613,134349.511598362,504953.844289174,185073.354925721,285881.706079074,151528.604830953,179693.368874576,134736.827804578,4
0,5.4076440770281406e-15,1.8040340504292803e-15,-2.6362079122418e-15,5.19685146578152e-14,-1.0253570797332801e-15,-1.3946342309125902e-15,-2.03288186242773e-15,-7.85364082085565e-16,2648.0,0.146646261329305,2653.0,0.245719298906898,31055.0,0.113801587506038,2195.0,0.080205284738041,20219.0,0.0149381621247342,11085.0,0.0568120703653586,4291.0,0.132344814728502,690.0,0.616595507246377,0.368125053433712,0.230992428477555,0.0209995521231365,0.421451009876799,0.331210921952921,0.206910685423199,0.175389540983307,0.258065327563329,12.1777276762834,6.61030670603956,15.3574831555214,28.6853255937005,178.741651514827,133.214750179539,125.241846434889,174.541308381621,276579.21841692,132237.725461945,378056.884506702,155778.514499625,222495.604910647,121896.924222969,216986.529829852,100380.639148381,268350.556857626,134211.491024596,223432.139093296,121434.025283554,218957.263981376,143511.944374717,144321.390860123,101329.681910776,1
0,4.541291645891181e-15,-2.4445107190742802e-15,-1.78055485932814e-14,4.92776210346543e-13,4.90388168568092e-16,-2.2499900788756e-14,-5.266471725470661e-15,9.347095697858481e-15,2622.0,0.143457475209764,105.0,12.4709704761905,1064.0,3.04708035714286,184.0,1.93743586956522,28806.0,0.0223750329792404,1931.0,2.14003210771621,21558.0,0.0156276231561369,484.0,2.44626756198347,0.354381301520447,0.151761994021768,0.0254837573509699,0.399377225379253,0.17774963968043,0.0394905681276475,0.232930863289737,0.122139742907933,14.0906815839536,38.9646932531746,8.062155783904,67.6776278186315,89.7643406293021,2.25504995022976,48.1665582848556,24.7623340297641,281066.220667512,144597.241264259,423996.256273773,180811.804166193,230610.691613184,133981.465528545,231137.791538228,123593.114873737,233174.562044992,131140.322571479,461514.75469959,182707.784074101,193880.017055387,132371.117607879,157799.83778757,116281.687630442,2
0,-7.46764589120243e-15,1.01049683220092e-14,1.70134973998063e-14,-2.5376844711022102e-14,-1.87655205838723e-14,-5.617173567234511e-15,-2.15287836125158e-15,-2.1473057684269504e-15,8664.0,0.10419499076639,11294.0,0.136632512838675,19083.0,0.085573662422051,4425.0,0.29047188700565,10251.0,0.0853773192859233,287.0,14.9334198606272,556.0,2.3745785971223,1988.0,0.365417102615694,0.0952627116226584,0.0724832520544633,0.0469293413442433,0.082053776039223,0.103409552388563,0.0456368484126583,0.0519231786536553,0.090443404620558,73.6885603662871,15.606596093408,0.0049945309275894,38.4212367514075,33.9068867958025,5.17148892417742,25.9225626364279,6.55518923344065,341482.457191812,162684.676839954,495467.819450945,216002.222791902,282599.106528171,146263.689945946,287508.149430407,153012.489083663,355168.264186631,172891.102124291,500277.255833942,203767.239653509,321479.451589776,174129.851682181,261596.787766435,160607.849114323,3
0,-4.303527685373311e-15,2.50840978346345e-15,2.2421141476834402e-14,3.81195069700263e-14,-2.1695961397255e-15,-1.3080732890365501e-15,-2.91558056585029e-15,-3.64967679394919e-15,252.0,4.63336111111111,108.0,7.65138425925926,220.0,15.0,8646.0,0.0747248091603053,8920.0,0.0896931614349776,2115.0,0.53935243498818,9204.0,0.153303998261625,1554.0,0.978214993564994,0.062027954196656,0.104191304549895,0.0412790774568237,0.0830373306989667,0.117626885511775,0.0658864387192841,0.0518292053874467,0.060731288376588,43.5276818714171,67.6741529432732,21.8884014534689,66.1230232117099,57.49004530179,28.7917317660963,45.5289788883032,43.9401480089832,228318.824230801,119881.866478478,317600.439203372,149357.672810802,201750.470660533,121345.455214046,192056.487870211,109757.327114058,245202.607985739,127517.257499534,360366.113972161,161121.080590032,220967.48976932,130618.785514413,189325.968433871,123704.320266054,4
0,4.0984562694266605e-15,-7.32907408296312e-15,-3.68682741278011e-15,2.29858308830644e-14,-1.87982131284435e-15,4.75527921035725e-16,9.62944040097344e-16,3.61215466892997e-15,1532.0,0.460243276762402,557.0,3.3457973070018,7523.0,0.186284806593114,1095.0,1.49608191780822,9475.0,0.0515450343007916,215.0,3.47193581395349,1298.0,0.389803389830508,10991.0,0.0664988900009098,0.145166767556537,0.0751490535373913,0.0448680931268366,0.0478925599687615,0.132576329018879,0.127329811959691,0.126958791711688,0.108063510466597,23.423931247113,24.0407933060613,34.4581805843294,11.7196858843278,8.06306051714858,33.7057342793996,50.5753695867684,67.9485358337785,403275.747488481,126960.318023702,220758.3799669,126212.522577769,240797.998785357,130521.671495294,230548.285578921,129862.119490923,224182.809175741,129633.2723055,216707.301349994,116348.822390907,231616.68531707,128205.330326753,293319.693735718,129250.914838419,1
0,-1.635463117484e-15,2.34197501110095e-15,6.918931251069801e-15,3.75369852667576e-15,-2.52624208050229e-17,-5.60138455423137e-16,1.6286831295473602e-15,-3.3955665611457304e-15,10356.0,0.068646977597528,4591.0,0.087583010237421,29322.0,0.0435309324057022,1261.0,1.06781744647105,13053.0,0.0325426491994178,13742.0,0.0389879493523505,628.0,2.10451464968153,12838.0,0.0527321311730799,0.174959538195979,0.16624837326309,0.0544020442643639,0.0505231456598577,0.189093608942418,0.139957149453726,0.109337211171801,0.121719668442997,46.0776927828023,142.075206534794,6.27665505913794,33.6756609362121,120.748586677006,103.151772526917,32.4659007375215,76.3966620887876,416285.315376928,118126.919267975,192857.491433633,109648.027296963,223909.428985849,119820.492773283,258491.885726591,119429.550591645,207563.366288965,117058.921171655,250832.005287486,126702.225951063,245029.149044506,122035.332984023,378073.189130078,130989.525571647,2
0,-7.558293401149869e-16,1.0461614262786001e-15,-1.00232369605811e-15,-3.7678157618315005e-15,-9.397620539468521e-15,-1.13205365701567e-14,-4.75379318560402e-15,3.9706581406483104e-15,23169.0,0.0183635849626656,13844.0,0.0251770153134932,206.0,14.9599276699029,258.0,7.33026472868217,391.0,2.17298874680307,266.0,13.4702759398496,17313.0,0.024827961647317,814.0,0.864761302211302,0.228184967736655,0.198101522229442,0.0457957716045502,0.0567165967081531,0.173068633645724,0.0391901186244348,0.157083323764714,0.143293397001578,129.4584769816,96.2353303061639,16.8097293869451,26.4969308778556,14.879111310556,5.85027888227293,68.8690016193462,32.8798701468492,398719.257168811,106341.18681989,171280.544244029,97628.7326799606,208866.266967686,111393.32901612,268539.901158636,109403.806255916,202787.897005943,110595.516726328,262440.722709739,123418.262335608,260000.337306816,116997.788520149,357832.316695984,109471.243605326,3
0,-5.16542204225057e-15,-1.1951354077905702e-15,1.48840239284182e-14,4.85454566387346e-14,-1.94074832772705e-15,-7.826892375297391e-15,4.60667673503359e-16,9.92664535162077e-16,14306.0,0.0288123794212219,410.0,3.10469170731707,10771.0,0.333753681180949,34136.0,0.012914922662292,417.0,0.550104316546763,225.0,14.9189524444444,1719.0,0.279401221640489,15171.0,0.0383610440972909,0.203137290163445,0.12050881357049,0.0342491418608363,0.231646245620368,0.334695162278432,0.0546465513902786,0.188671434627041,0.177985170428222,146.182801549393,24.9211267207597,17.4268635142768,35.0363037200486,286.567836484225,31.369237743484,165.82403045237,43.2295420293492,426703.854106901,125975.901630498,188096.551446051,111352.329892371,225480.468279741,119821.946488064,303452.107836628,118815.935511215,198062.935616651,115413.374106326,268196.247264318,136725.744927837,242991.155587602,125945.636293161,365134.319812523,137194.204554393,4
0,6.196723220996801e-16,-2.4118181745030702e-15,8.024533667477861e-17,-1.48936830893142e-14,-2.16365204071255e-14,4.09548421992018e-15,-1.12700117285467e-14,-1.6126340622124e-14,9508.0,0.0967576777450568,239.0,2.62616694560669,3379.0,0.379019029298609,1028.0,1.374978307393,14150.0,0.0637681342756184,8545.0,0.109656512580456,20423.0,0.0498676345296969,16218.0,0.0637241213466519,0.101489191175682,0.148116571894698,0.070683930101879,0.0821249323191023,0.171262858297908,0.0880484576589817,0.123476137184834,0.0799072028859307,21.2040126381816,0.621000937204145,3.84645746182813,8.13743034141863,47.367224184493,24.6904489158143,48.358250715775,16.799331215986,418684.518942805,248636.988256276,317417.999059706,148569.4981181,415968.940240282,264040.739116997,295203.846875115,170993.122728244,582791.427772001,319330.338784952,404306.443061738,197472.207320006,482033.501575733,309850.921977744,339761.318615662,196070.896767478,1
0,3.554571209742051e-15,1.7178446147415602e-15,-5.908434418868891e-15,-3.64046344047912e-14,5.646894062299241e-15,1.9918675792383902e-14,-1.98532907032415e-15,1.58469679685155e-14,4278.0,0.185355703599813,6321.0,0.0860085587723462,14828.0,0.0621237118964122,7501.0,0.133039794694041,311.0,6.84556463022508,4522.0,0.527094537815126,6611.0,0.110741990621691,14955.0,0.0707597927114677,0.133765685414845,0.159105814447331,0.0873176081664666,0.0875158992151999,0.125452958390896,0.0627301673751871,0.181905670014982,0.0829546943747724,19.7308648671905,128.100369713183,45.5546912918827,40.6728503530397,6.97026663211391,5.9570736636424,61.1315035514879,21.389953989259,350690.852711979,192936.949605428,289839.381327313,137500.68848527,296393.631391874,188908.855558863,234775.04074256,148259.054466533,531009.647157009,336042.707982937,403425.795309242,217301.404158665,390665.492571651,263205.587152332,311766.956741985,209795.393332114,2
